source_global_identifier,destination_global_identifier,rel_type,rel_properties $
mapping__Reyne Wisecup,mapping__e8d23aff12b1a9138c91d0faeab34855,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Reyne Wisecup,mapping__2b78a56c6038ba92c44d7480b4f8d4de,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Rhea Garrett,mapping__https://en.wikipedia.org/wiki/Community_Health_Systems,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Rhea Garrett,mapping__2ce16ed4e3d180c21becf3476e2ee0c2,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Rhea Garrett,mapping__277c543e0c5182890c83d7546aaafe4f,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Rheana S. Thornton,mapping__https://en.wikipedia.org/wiki/NextEra_Energy,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Rheana S. Thornton,mapping__cf68cf72618d4b49466221dfac5ee724,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Rheana S. Thornton,mapping__7f8ae6ff62d1fde6d3dec95a3cedc4a9,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Rhonda Bobcean,mapping__https://en.wikipedia.org/wiki/PulteGroup,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Rhonda Bobcean,mapping__f87ee97b8329525fac770f0e7a6597d7,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Rhonda Bobcean,mapping__97360077254e91a41269cb47a2e2b458,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Rhonda Turner,mapping__https://en.wikipedia.org/wiki/Benchmark_Electronics,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Rhonda Turner,mapping__b8b2a9e07b986b620753bfa4a7dfd0c5,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Rhonda Turner,mapping__26189c89e3ffcaab57a060844603cde9,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Riaz Ahmed,mapping__https://en.wikipedia.org/wiki/Toronto-Dominion_Bank,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Riaz Ahmed,mapping__034b797d89acbf8fc2b3abfc1ced8efd,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Riaz Ahmed,mapping__fd61f9fa9927c4f1f7da5c25af6dcef3,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Ricarda Dietsch,mapping__https://en.wikipedia.org/wiki/Taylor_Morrison,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Ricarda Dietsch,mapping__9d590f23f0492aca89587cae4c98ceba,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Ricarda Dietsch,mapping__70db2bc5c3f537860ba4ad12748ab2d6,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Ricardo Alvarez,mapping__https://en.wikipedia.org/wiki/Defense_Intelligence_Agency,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Ricardo Alvarez,mapping__a5724517daf9c735f1fe6d0dcbf65f38,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Ricardo Alvarez,mapping__df10f71ac366f02c9a8a11d4f68106de,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Ricardo Jaramillo Mejia,mapping__UNKNOWN,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Ricardo Jaramillo Mejia,mapping__84ce33ebfc7f75b565b16b273e58531e,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Ricardo Jaramillo Mejia,mapping__de78a8f357d6f53ee21b09f0857396b6,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Ricardo Marek,mapping__https://en.wikipedia.org/wiki/Takeda_Pharmaceutical_Company,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Ricardo Marek,mapping__dd06dc0020a28f3b2a6e934e814ce53b,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Ricardo Marek,mapping__42d075695ba1560b4f2eb6fe7c7d0a78,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Ricardo Martin Bringas,mapping__https://en.wikipedia.org/wiki/Soriana,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""CEO""}"
mapping__Ricardo Martin Bringas,mapping__5259a97c7f27b159d39c18829935a3c0,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Ricardo Martin Bringas,mapping__07a229a16b780859a142b1c67d7783a0,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Riccardo Baudi,mapping__https://en.wikipedia.org/wiki/UnipolSai,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Riccardo Baudi,mapping__82594c375d613dd87d17b9d7641d5a12,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Riccardo Baudi,mapping__8c1f9494a12d19213a54382081192387,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Rice Powell,KP__1504c1016c1c6cf5ec8e565d8a4b3f22,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""CEO""}"
mapping__Rice Powell,mapping__63859d3ff1112dbe5f58e8ad600fd2b0,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Rice Powell,mapping__e3d3725e0747f0da5bd7d7b1518ab5b6,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Rich Charrier,KP__a1ee50a9dc59232362607057be1f41eb,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Rich Charrier,mapping__1e0db66012b1b76aeca0741289ec8161,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Rich Charrier,mapping__4aebdda79087059a4bb782ebc323fed3,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Rich Handler,mapping__https://en.wikipedia.org/wiki/Jefferies_Financial_Group,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""CEO""}"
mapping__Rich Handler,mapping__86300ce90cf41de12c4eadd6cb9839fa,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Rich Handler,mapping__e3f29a4cae3b568bc6b78f98e2e0733e,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Rich Handler,mapping__a52a6f8fb71cf4e5a8166dda6f3fff98,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Rich Hook,mapping__https://en.wikipedia.org/wiki/Penske_Automotive_Group,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Rich Hook,mapping__8b6db415919da1a7600f188bb7126200,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Rich Hook,mapping__b0a32ed907279129b411b7405299b804,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Rich Schappert,mapping__https://en.wikipedia.org/wiki/Casey's,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Rich Schappert,mapping__e750070846c7f40219e53a4cefe811ff,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Rich Schappert,mapping__1d490bcdffc64f09587b82c0717293e7,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Rich Tremonte,mapping__https://en.wikipedia.org/wiki/AmerisourceBergen,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Rich Tremonte,mapping__e4faa4113e2e87078afbef818423bcef,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Rich Tremonte,mapping__0d1a6d9429f37f551b33a83596ad5a3d,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard A. Grossi,mapping__https://en.wikipedia.org/wiki/M&T_Bank,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Richard A. Grossi,mapping__ddd912e5331310dc32a257ee5cce1d77,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard A. Grossi,mapping__dcffd2fa1d9a01036deab7867f090cb3,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard A. Seidlitz,mapping__https://en.wikipedia.org/wiki/Arrow_Electronics,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Richard A. Seidlitz,mapping__60c2903a2fed202c4617a42b79ad2223,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard A. Seidlitz,mapping__5e7a5d58f5aef99d7d01014c23189419,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Adamonis,mapping__UNKNOWN,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Richard Adamonis,mapping__508fcbfee301b2ae842c4bbf056f8936,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Adamonis,mapping__5dca5656d2a1cedc58e809bf44d01857,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard B. Taft,mapping__https://en.wikipedia.org/wiki/Toronto-Dominion_Bank,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Richard B. Taft,mapping__4d724f257cac7ee2237fb123fc103a5d,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard B. Taft,mapping__3e22e5d0c8547e5c2ce69185eefc5627,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Batelaan,mapping__https://en.wikipedia.org/wiki/Lumen_Technologies,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Richard Batelaan,mapping__08a74add235a13f9a6acf4d154dde5a0,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Batelaan,mapping__3ed07dcf52bc1535b1db6362f704e763,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Beatty,mapping__https://en.wikipedia.org/wiki/Sirius_XM,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Richard Beatty,mapping__613f803f98cf3633314a45324ebe2684,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Beatty,mapping__c3c835477f1b72a60c48b2be7f3c7178,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Bergman,mapping__https://en.wikipedia.org/wiki/Advanced_Micro_Devices,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Richard Bergman,mapping__f732648ccde96ce9157518faac2f13e4,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Bergman,mapping__6ead17feffd110ba2dffe732a12172de,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Bergman,mapping__9336042c5e4904154180bc091e1e37dc,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Richard_Berry_(scientist),mapping__https://en.wikipedia.org/wiki/Owens_Corning,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__https://en.wikipedia.org/wiki/Richard_Berry_(scientist),mapping__a51d7e0ac140f4f9b53498db9aa2a8ea,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Richard_Berry_(scientist),mapping__887065360e3eecddad33a9cce46f16cf,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Beyer,KP__7t5UDmzO9xAf5aZTQJuIQG,SAMEAS,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Beyer,mapping__https://en.wikipedia.org/wiki/Micron_Technology,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Richard Beyer,mapping__29879d6a507e0c0680f14bbb09cab1c7,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Beyer,mapping__28e23fcfed6fcfa6e8fc8936ea03a57e,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Blume,KP__ad7faca6c6d17ae278b13b94983902bb,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Richard Blume,mapping__3f8411ac15b01d5d67dfc979f420685e,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Blume,mapping__c28c1202f36ee54f850e66e24e23587a,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Bottomley,mapping__https://en.wikipedia.org/wiki/Frasers_Group,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Richard Bottomley,mapping__ba163b75f6f92ef87428507822b7b7a3,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Bottomley,mapping__0089da4cdc4acd94e6babd4e2bf29657,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Brian Adkins,mapping__https://en.wikipedia.org/wiki/Lumen_Technologies,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Richard Brian Adkins,mapping__c1f1eb2052ced16e089ecc5edfa0d77b,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Brian Adkins,mapping__2f09ec9c9142a99d3464a8fc61fff5c2,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Richard_Brown_(pilot),KP__YKqIvzsJcMdfg6AU5xrvC6,SAMEAS,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Richard_Brown_(pilot),mapping__https://en.wikipedia.org/wiki/Chemours,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__https://en.wikipedia.org/wiki/Richard_Brown_(pilot),mapping__9e965c389e164c92fa17becd71ae5d86,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Richard_Brown_(pilot),mapping__97ce7526c9c95166b36bd8c2c49b9974,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Buchband,mapping__https://en.wikipedia.org/wiki/ManpowerGroup,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Richard Buchband,mapping__960a6fd2bb92ec8c24254255786b035b,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Buchband,mapping__90d8ad119a0c8b89a647c879f6b40e6d,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Buckley,mapping__https://en.wikipedia.org/wiki/AstraZeneca,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Richard Buckley,mapping__1b4228e171d039a3a9228f892da6a33f,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Buckley,mapping__2266b91a568529e8aa3def11c3ab9782,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Burt,mapping__https://en.wikipedia.org/wiki/The_Hartford,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Richard Burt,mapping__b8b801a37725c4bfa8d9ac78185cdbfa,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Burt,mapping__f5d378c3906aaa666ea11036760e4ed3,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Burton,mapping__https://en.wikipedia.org/wiki/UniCredit,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Richard Burton,mapping__9597e18ad204acf3c178021ac3730789,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Burton,mapping__2acee8710c62c3a1e7a4a140e989105f,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard C. Cary,mapping__https://en.wikipedia.org/wiki/Arthur_J._Gallagher_&_Co.,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Richard C. Cary,mapping__89b12584713dfa145875f76c224bcdd4,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard C. Cary,mapping__5a31dec0314c9ccb3cabbb1faf4c56a3,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Chen,KP__408c860240d7a8d511f47cc79095ae28,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""CEO""}"
mapping__Richard Chen,mapping__3d0fede2b559e2aa2f0ec192be9b6284,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Chen,mapping__f6d55c23b2b23528d9083692ce468d61,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard P. Clark,mapping__https://en.wikipedia.org/wiki/Accenture,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Richard P. Clark,mapping__15ca7a1880d274aab77e1edc7a0a4ffe,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard P. Clark,mapping__683431c6e57a00ac572fb1dafbb6d00e,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard P. Clark,mapping__0d02c375e739179971a477f80f147f89,NAMEVARIANT,"{""from"":""external""}"
mapping__Richard Cox,KP__472ca31ec611966ca9911192c235a85d,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Richard Cox,mapping__3dc4b0eb5a35d1b6fb925fdbbe9e5184,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Cox,mapping__8fddb8c79326d609ac9577b7cee54e9d,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Driggs,mapping__https://en.wikipedia.org/wiki/WSP_Global,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Richard Driggs,mapping__86b7066dd33bf2a2af047145d3468a98,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Driggs,mapping__e41e3b7defb5dbd496b984a44f07b101,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Dufresne,mapping__https://en.wikipedia.org/wiki/Loblaw_Companies,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Richard Dufresne,mapping__00ab0ed3e1745a1275693c268de41a9d,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Dufresne,mapping__e176b635794d9cfeb23dc8178ab40660,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Edward Price,mapping__https://en.wikipedia.org/wiki/Lumen_Technologies,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Richard Edward Price,mapping__d711c89387b455afc11e14caa00fed4c,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Edward Price,mapping__6e459d1c7cf1da5a054ab6871020ac7d,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Edwards,KP__96bb6b31edc20abc5b8839ddbbb34973,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Richard Edwards,mapping__d02f9b9ee6e63d07aab43f4ef9779035,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Edwards,mapping__a18add75d3648632605571c9c466405b,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Evans,KP__9gMXXq4MCgneF85zv76SJF,SAMEAS,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Evans,mapping__https://en.wikipedia.org/wiki/Constellium,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Richard Evans,mapping__1b5f2845b24d80b7a18873853c24e66e,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Evans,mapping__70e860bc7792be855d7aadafb1abf64d,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Fabian,mapping__https://en.wikipedia.org/wiki/Fujifilm,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Richard Fabian,mapping__975a4f2b64174756b201b24b4a162d4e,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Fabian,mapping__b3560a3b9e4d5e19d9619913ab0ba46b,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Fearon,mapping__https://en.wikipedia.org/wiki/Crown_Holdings,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Richard Fearon,mapping__6370317fc36abc97a977ef8451ee8275,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Fearon,mapping__28645224f13428a34a490ba639fd6c15,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Fleming,mapping__https://en.wikipedia.org/wiki/Boise_Cascade,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Richard Fleming,mapping__3df58f2299c44cd55499d7bbf200d15b,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Fleming,mapping__4fc686747fcd2b0b59ec4358e0ab1e50,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Flint,mapping__https://en.wikipedia.org/wiki/Flutter_Entertainment,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Richard Flint,mapping__2d05ba5531a7ef5f38d4850b0791f965,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
